Index       TIME              V(IN)            V(IN1)            V(OUT)            V(VDD)            V(GATE)           V(OUT)            I(V_IN)          I(V_VDD)          I(R_LOAD)    
283      1.58981613e-09    8.00000000e-01    7.99999744e-01   -5.59999997e-02    1.00000000e+00    0.00000000e+00   -5.59999997e-02   -2.56117149e-10   -1.00000000e-03   -5.59999997e-05
284      1.59981613e-09    8.00000000e-01    7.99999744e-01   -5.59999998e-02    1.00000000e+00    0.00000000e+00   -5.59999998e-02   -2.55976802e-10   -1.00000000e-03   -5.59999998e-05
285      1.60981613e-09    8.00000000e-01    7.99999744e-01   -5.59999998e-02    1.00000000e+00    0.00000000e+00   -5.59999998e-02   -2.56110286e-10   -1.00000000e-03   -5.59999998e-05
286      1.61981613e-09    8.00000000e-01    7.99999744e-01   -5.59999998e-02    1.00000000e+00    0.00000000e+00   -5.59999998e-02   -2.55986200e-10   -1.00000000e-03   -5.59999998e-05
287      1.62981613e-09    8.00000000e-01    7.99999744e-01   -5.59999999e-02    1.00000000e+00    0.00000000e+00   -5.59999999e-02   -2.56104388e-10   -1.00000000e-03   -5.59999999e-05
288      1.63981613e-09    8.00000000e-01    7.99999744e-01   -5.59999999e-02    1.00000000e+00    0.00000000e+00   -5.59999999e-02   -2.55994689e-10   -1.00000000e-03   -5.59999999e-05
289      1.64981613e-09    8.00000000e-01    7.99999744e-01   -5.59999999e-02    1.00000000e+00    0.00000000e+00   -5.59999999e-02   -2.56099344e-10   -1.00000000e-03   -5.59999999e-05
290      1.65981613e-09    8.00000000e-01    7.99999744e-01   -5.59999999e-02    1.00000000e+00    0.00000000e+00   -5.59999999e-02   -2.56002374e-10   -1.00000000e-03   -5.59999999e-05
291      1.66981613e-09    8.00000000e-01    7.99999744e-01   -5.59999999e-02    1.00000000e+00    0.00000000e+00   -5.59999999e-02   -2.56095057e-10   -1.00000000e-03   -5.59999999e-05
292      1.67981613e-09    8.00000000e-01    7.99999744e-01   -5.60000000e-02    1.00000000e+00    0.00000000e+00   -5.60000000e-02   -2.56009349e-10   -1.00000000e-03   -5.60000000e-05
293      1.68981613e-09    8.00000000e-01    7.99999744e-01   -5.60000000e-02    1.00000000e+00    0.00000000e+00   -5.60000000e-02   -2.56091438e-10   -1.00000000e-03   -5.60000000e-05
294      1.69981613e-09    8.00000000e-01    7.99999744e-01   -5.60000000e-02    1.00000000e+00    0.00000000e+00   -5.60000000e-02   -2.56015695e-10   -1.00000000e-03   -5.60000000e-05
295      1.70981613e-09    8.00000000e-01    7.99999744e-01   -5.60000000e-02    1.00000000e+00    0.00000000e+00   -5.60000000e-02   -2.56088411e-10   -1.00000000e-03   -5.60000000e-05
296      1.71981613e-09    8.00000000e-01    7.99999744e-01   -5.60000000e-02    1.00000000e+00    0.00000000e+00   -5.60000000e-02   -2.56021484e-10   -1.00000000e-03   -5.60000000e-05
297      1.72981613e-09    8.00000000e-01    7.99999744e-01   -5.60000000e-02    1.00000000e+00    0.00000000e+00   -5.60000000e-02   -2.56085907e-10   -1.00000000e-03   -5.60000000e-05
298      1.73981613e-09    8.00000000e-01    7.99999744e-01   -5.60000000e-02    1.00000000e+00    0.00000000e+00   -5.60000000e-02   -2.56026780e-10   -1.00000000e-03   -5.60000000e-05
299      1.74981613e-09    8.00000000e-01    7.99999744e-01   -5.60000000e-02    1.00000000e+00    0.00000000e+00   -5.60000000e-02   -2.56083867e-10   -1.00000000e-03   -5.60000000e-05
300      1.75981613e-09    8.00000000e-01    7.99999744e-01   -5.60000000e-02    1.00000000e+00    0.00000000e+00   -5.60000000e-02   -2.56031641e-10   -1.00000000e-03   -5.60000000e-05
301      1.76981613e-09    8.00000000e-01    7.99999744e-01   -5.60000000e-02    1.00000000e+00    0.00000000e+00   -5.60000000e-02   -2.56082236e-10   -1.00000000e-03   -5.60000000e-05
302      1.77981613e-09    8.00000000e-01    7.99999744e-01   -5.60000000e-02    1.00000000e+00    0.00000000e+00   -5.60000000e-02   -2.56036116e-10   -1.00000000e-03   -5.60000000e-05
303      1.78981613e-09    8.00000000e-01    7.99999744e-01   -5.60000000e-02    1.00000000e+00    0.00000000e+00   -5.60000000e-02   -2.56080968e-10   -1.00000000e-03   -5.60000000e-05
304      1.79981613e-09    8.00000000e-01    7.99999744e-01   -5.60000000e-02    1.00000000e+00    0.00000000e+00   -5.60000000e-02   -2.56040251e-10   -1.00000000e-03   -5.60000000e-05
305      1.80981613e-09    8.00000000e-01    7.99999744e-01   -5.60000000e-02    1.00000000e+00    0.00000000e+00   -5.60000000e-02   -2.56080021e-10   -1.00000000e-03   -5.60000000e-05
306      1.81981613e-09    8.00000000e-01    7.99999744e-01   -5.60000000e-02    1.00000000e+00    0.00000000e+00   -5.60000000e-02   -2.56044083e-10   -1.00000000e-03   -5.60000000e-05
307      1.82981613e-09    8.00000000e-01    7.99999744e-01   -5.60000000e-02    1.00000000e+00    0.00000000e+00   -5.60000000e-02   -2.56079358e-10   -1.00000000e-03   -5.60000000e-05
308      1.83981613e-09    8.00000000e-01    7.99999744e-01   -5.60000000e-02    1.00000000e+00    0.00000000e+00   -5.60000000e-02   -2.56047649e-10   -1.00000000e-03   -5.60000000e-05
309      1.84981613e-09    8.00000000e-01    7.99999744e-01   -5.60000000e-02    1.00000000e+00    0.00000000e+00   -5.60000000e-02   -2.56078946e-10   -1.00000000e-03   -5.60000000e-05
310      1.85981613e-09    8.00000000e-01    7.99999744e-01   -5.60000000e-02    1.00000000e+00    0.00000000e+00   -5.60000000e-02   -2.56050979e-10   -1.00000000e-03   -5.60000000e-05
311      1.86981613e-09    8.00000000e-01    7.99999744e-01   -5.60000000e-02    1.00000000e+00    0.00000000e+00   -5.60000000e-02   -2.56078756e-10   -1.00000000e-03   -5.60000000e-05
312      1.87981613e-09    8.00000000e-01    7.99999744e-01   -5.60000000e-02    1.00000000e+00    0.00000000e+00   -5.60000000e-02   -2.56054099e-10   -1.00000000e-03   -5.60000000e-05
313      1.88981613e-09    8.00000000e-01    7.99999744e-01   -5.60000000e-02    1.00000000e+00    0.00000000e+00   -5.60000000e-02   -2.56078762e-10   -1.00000000e-03   -5.60000000e-05
314      1.89981613e-09    8.00000000e-01    7.99999744e-01   -5.60000000e-02    1.00000000e+00    0.00000000e+00   -5.60000000e-02   -2.56057035e-10   -1.00000000e-03   -5.60000000e-05
315      1.90981613e-09    8.00000000e-01    7.99999744e-01   -5.60000000e-02    1.00000000e+00    0.00000000e+00   -5.60000000e-02   -2.56078943e-10   -1.00000000e-03   -5.60000000e-05
316      1.91981613e-09    8.00000000e-01    7.99999744e-01   -5.60000000e-02    1.00000000e+00    0.00000000e+00   -5.60000000e-02   -2.56059806e-10   -1.00000000e-03   -5.60000000e-05
317      1.92981613e-09    8.00000000e-01    7.99999744e-01   -5.60000000e-02    1.00000000e+00    0.00000000e+00   -5.60000000e-02   -2.56079278e-10   -1.00000000e-03   -5.60000000e-05
318      1.93981613e-09    8.00000000e-01    7.99999744e-01   -5.60000000e-02    1.00000000e+00    0.00000000e+00   -5.60000000e-02   -2.56062434e-10   -1.00000000e-03   -5.60000000e-05
319      1.94981613e-09    8.00000000e-01    7.99999744e-01   -5.60000000e-02    1.00000000e+00    0.00000000e+00   -5.60000000e-02   -2.56079748e-10   -1.00000000e-03   -5.60000000e-05
320      1.95981613e-09    8.00000000e-01    7.99999744e-01   -5.60000000e-02    1.00000000e+00    0.00000000e+00   -5.60000000e-02   -2.56064933e-10   -1.00000000e-03   -5.60000000e-05
321      1.96981613e-09    8.00000000e-01    7.99999744e-01   -5.60000000e-02    1.00000000e+00    0.00000000e+00   -5.60000000e-02   -2.56080339e-10   -1.00000000e-03   -5.60000000e-05
322      1.97981613e-09    8.00000000e-01    7.99999744e-01   -5.60000000e-02    1.00000000e+00    0.00000000e+00   -5.60000000e-02   -2.56067319e-10   -1.00000000e-03   -5.60000000e-05
323      1.98981613e-09    8.00000000e-01    7.99999744e-01   -5.60000000e-02    1.00000000e+00    0.00000000e+00   -5.60000000e-02   -2.56081037e-10   -1.00000000e-03   -5.60000000e-05
324      1.99981613e-09    8.00000000e-01    7.99999744e-01   -5.60000000e-02    1.00000000e+00    0.00000000e+00   -5.60000000e-02   -2.56069604e-10   -1.00000000e-03   -5.60000000e-05
325      2.00000000e-09    8.00000000e-01    7.99999744e-01   -5.60000000e-02    1.00000000e+00    0.00000000e+00   -5.60000000e-02   -2.56074053e-10   -1.00000000e-03   -5.60000000e-05
End of Xyce(TM) Simulation
